gre_score,test_score_toefl,undergraduation_score,work_ex,papers_published,ranking,status,technical_skills_score,Logical quotient rating,Hours working per day
321.0,115.0,2.74,33.0,0.0,23.0,reject,70.125,2,9
320.0,112.0,3.02,28.0,0.0,23.0,reject,75.25,7,10
311.0,100.0,3.4,20.0,0.0,23.0,reject,77.25,1,6
323.0,118.0,2.23,22.0,0.0,23.0,reject,78.75,8,9
323.0,0.0,3.64,0.0,0.0,23.0,reject,79.125,8,4
327.0,107.0,2.7,9.0,0.0,23.0,reject,83.5,9,11
314.0,92.0,2.6,18.0,0.0,23.0,reject,80.25,9,12
314.0,0.0,3.24,20.0,0.0,23.0,reject,72.625,4,11
329.0,110.0,3.48,22.0,3.0,23.0,reject,79.5,2,6
326.0,0.0,3.22,1.0,3.0,23.0,reject,74.75,5,9
326.0,0.0,3.22,1.0,3.0,23.0,reject,75.0,2,8
313.0,108.0,3.37,16.0,2.0,23.0,reject,78.125,3,12
331.0,111.0,3.28,2.0,3.0,23.0,reject,73.75,5,4
309.0,98.0,1.47,12.0,3.0,23.0,reject,81.5,6,4
317.0,102.0,3.09,13.0,0.0,23.0,reject,74.5,9,10
303.0,99.0,3.53,0.0,3.0,23.0,reject,78.125,5,8
316.0,98.0,2.8,30.0,0.0,23.0,reject,81.0,9,12
317.0,107.0,3.69,12.0,0.0,23.0,reject,78.125,1,10
324.0,112.0,3.26,14.0,0.0,23.0,reject,81.125,6,7
319.0,0.0,3.54,8.0,0.0,23.0,reject,74.625,7,6
323.0,110.0,3.64,1.0,0.0,23.0,reject,79.875,9,11
328.0,108.0,3.42,3.0,0.0,23.0,reject,72.375,7,10
331.0,0.0,3.62,21.0,3.0,23.0,reject,77.0,3,11
325.0,0.0,3.22,20.0,0.0,23.0,reject,80.25,5,7
320.0,0.0,3.04,1.0,2.0,23.0,reject,77.5,2,10
325.0,108.0,3.13,21.0,3.0,23.0,reject,72.125,3,6
316.0,112.0,3.01,11.0,3.0,23.0,reject,74.875,7,5
330.0,0.0,3.55,8.0,0.0,23.0,reject,78.5,8,8
324.0,0.0,3.08,34.0,0.0,23.0,reject,76.75,4,4
322.0,0.0,3.52,0.0,0.0,23.0,reject,79.125,2,8
322.0,0.0,3.52,0.0,0.0,23.0,reject,81.125,3,5
316.0,0.0,3.6,22.0,3.0,23.0,reject,81.5,6,12
333.0,111.0,2.63,10.0,3.0,23.0,reject,82.125,7,12
319.0,118.0,2.65,27.0,3.0,23.0,reject,71.625,5,11
309.0,97.0,3.22,24.0,0.0,23.0,reject,81.5,9,4
317.0,97.0,3.66,18.0,0.0,23.0,reject,72.0,5,5
316.0,97.0,2.6,2.0,0.0,23.0,reject,77.875,3,11
322.0,110.0,3.6,11.0,0.0,23.0,reject,73.125,9,9
321.0,101.0,2.8,64.0,0.0,23.0,reject,78.0,5,5
313.0,116.0,2.99,2.0,0.0,23.0,reject,76.25,8,9
317.0,0.0,3.34,24.0,3.0,23.0,reject,73.5,5,9
330.0,105.0,3.84,6.0,0.0,23.0,reject,73.125,7,12
260.0,0.0,2.8,0.0,0.0,23.0,reject,70.125,4,12
309.0,96.0,3.36,7.0,0.0,23.0,reject,75.625,1,6
312.0,0.0,2.92,14.0,0.0,23.0,reject,81.625,7,11
316.0,96.0,2.52,34.0,0.0,23.0,reject,76.25,3,5
318.0,112.0,2.9,2.0,3.0,23.0,reject,73.125,9,8
318.0,112.0,2.9,2.0,3.0,23.0,reject,76.75,5,9
325.0,106.0,3.12,21.0,0.0,23.0,reject,73.625,1,7
324.0,111.0,2.85,40.0,1.0,23.0,reject,77.625,9,11
322.0,104.0,3.76,40.0,0.0,23.0,reject,76.625,6,11
322.0,107.0,3.28,15.0,0.0,23.0,reject,78.25,1,10
332.0,114.0,3.28,34.0,0.0,23.0,reject,82.0,9,7
314.0,101.0,2.83,20.0,0.0,23.0,reject,77.0,8,9
320.0,106.0,3.38,2.0,3.0,23.0,reject,75.375,6,6
310.0,106.0,3.44,12.0,3.0,23.0,reject,80.125,3,4
322.0,108.0,3.28,45.0,0.0,23.0,reject,77.75,8,10
325.0,106.0,2.59,31.0,0.0,23.0,reject,80.75,8,11
325.0,114.0,3.46,33.0,0.0,23.0,reject,72.5,6,6
321.0,110.0,3.67,6.0,0.0,23.0,reject,75.125,2,4
331.0,115.0,2.4,24.0,0.0,23.0,reject,82.0,8,4
319.0,103.0,3.22,15.0,0.0,23.0,reject,72.375,5,6
314.0,101.0,2.83,24.0,0.0,23.0,reject,78.75,6,6
326.0,101.0,3.48,19.0,3.0,23.0,reject,68.125,2,7
320.0,103.0,3.62,12.0,3.0,23.0,reject,75.875,5,5
320.0,111.0,3.28,0.0,0.0,23.0,reject,74.125,1,10
320.0,111.0,3.28,0.0,0.0,23.0,reject,76.375,7,8
322.0,116.0,3.2,13.0,2.0,23.0,reject,80.5,9,12
310.0,102.0,2.62,28.0,0.0,23.0,reject,75.0,2,10
321.0,100.0,3.55,33.0,2.0,23.0,reject,80.125,7,10
322.0,118.0,2.75,0.0,0.0,23.0,reject,83.125,8,11
324.0,0.0,3.19,2.0,0.0,23.0,reject,74.5,8,12
316.0,98.0,3.04,16.0,2.0,23.0,reject,74.5,7,7
317.0,104.0,3.44,2.0,0.0,23.0,reject,74.375,5,12
323.0,110.0,3.0,29.0,0.0,23.0,reject,74.875,6,10
321.0,103.0,3.12,22.0,3.0,23.0,reject,76.75,1,4
327.0,116.0,3.68,6.0,0.0,23.0,reject,75.75,8,5
322.0,0.0,2.98,21.0,0.0,23.0,reject,80.5,2,12
325.0,0.0,3.73,0.0,0.0,23.0,reject,78.375,7,5
314.0,100.0,3.66,11.0,3.0,23.0,reject,82.375,2,12
323.0,109.0,3.48,4.0,0.0,62.0,accept,77.875,5,10
309.0,101.0,3.27,28.0,1.0,62.0,accept,80.0,7,12
317.0,101.0,3.47,32.0,0.0,62.0,accept,77.75,2,5
311.0,112.0,3.12,15.0,0.0,62.0,accept,75.0,7,11
315.0,101.0,3.0,36.0,0.0,62.0,accept,78.75,1,8
260.0,44.0,3.4,0.0,0.0,62.0,accept,71.875,5,9
319.0,116.0,3.0,4.0,0.0,62.0,accept,73.5,8,8
321.0,118.0,2.82,16.0,0.0,62.0,accept,77.125,7,8
322.0,115.0,3.64,20.0,1.0,62.0,accept,77.75,3,11
313.0,95.0,2.5,24.0,0.0,62.0,accept,73.625,3,5
313.0,108.0,2.35,21.0,0.0,62.0,accept,78.0,7,9
323.0,106.0,3.76,35.0,3.0,62.0,accept,73.75,3,7
324.0,110.0,3.64,28.0,0.0,62.0,accept,85.75,1,12
324.0,110.0,3.64,28.0,0.0,62.0,accept,76.625,9,4
316.0,108.0,3.88,30.0,0.0,62.0,accept,74.875,1,11
315.0,107.0,3.45,26.0,0.0,62.0,accept,74.375,8,9
327.0,113.0,3.1,26.0,3.0,62.0,accept,80.0,6,11
312.0,114.0,2.66,0.0,2.0,62.0,accept,77.5,7,11
328.0,105.0,3.3,36.0,0.0,62.0,accept,77.25,7,4
309.0,107.0,3.23,20.0,0.0,62.0,accept,78.75,5,7
324.0,101.0,3.38,30.0,3.0,62.0,accept,75.625,1,6
313.0,102.0,3.54,28.0,3.0,62.0,accept,72.375,4,10
318.0,110.0,3.14,6.0,0.0,62.0,accept,81.875,9,9
316.0,102.0,3.51,0.0,0.0,62.0,accept,75.875,9,5
311.0,99.0,2.95,0.0,3.0,62.0,accept,75.5,2,11
324.0,109.0,3.36,0.0,0.0,62.0,accept,78.25,9,5
315.0,106.0,3.0,34.0,0.0,62.0,accept,71.25,4,7
315.0,106.0,3.08,6.0,0.0,62.0,accept,81.0,8,8
311.0,102.0,3.66,16.0,0.0,62.0,accept,79.875,6,5
327.0,108.0,3.48,28.0,0.0,62.0,accept,77.25,5,11
319.0,104.0,2.94,0.0,0.0,62.0,accept,81.625,6,5
323.0,118.0,3.72,1.0,3.0,62.0,accept,72.5,5,11
322.0,108.0,3.26,16.0,2.0,62.0,accept,71.25,2,4
327.0,107.0,3.45,31.0,0.0,62.0,accept,74.625,9,4
320.0,115.0,2.84,16.0,1.0,62.0,accept,78.75,3,12
312.0,102.0,3.14,1.0,3.0,62.0,accept,77.625,3,12
317.0,114.0,3.25,2.0,0.0,62.0,accept,71.75,3,8
322.0,114.0,3.04,6.0,3.0,62.0,accept,76.375,8,9
324.0,108.0,3.53,1.0,0.0,62.0,accept,73.5,1,7
323.0,112.0,3.14,6.0,0.0,62.0,accept,75.875,1,4
318.0,104.0,3.41,0.0,0.0,62.0,accept,70.625,8,8
323.0,110.0,2.83,0.0,0.0,62.0,accept,71.375,6,12
313.0,99.0,3.28,1.0,0.0,62.0,accept,77.125,9,5
321.0,103.0,3.76,11.0,3.0,62.0,accept,80.75,9,4
320.0,112.0,3.03,25.0,2.0,62.0,accept,77.375,1,5
323.0,112.0,3.13,33.0,0.0,62.0,accept,76.25,4,8
332.0,111.0,2.6,19.0,0.0,62.0,accept,74.375,2,4
321.0,110.0,1.21,4.0,3.0,62.0,accept,71.75,4,9
316.0,105.0,3.37,19.0,1.0,62.0,accept,81.75,7,7
312.0,108.0,3.7,2.0,0.0,62.0,accept,75.125,6,5
329.0,104.0,2.85,10.0,2.0,62.0,accept,82.5,3,11
317.0,111.0,3.24,1.0,0.0,62.0,accept,75.75,4,4
321.0,102.0,3.18,0.0,3.0,62.0,accept,81.75,1,10
318.0,118.0,3.55,0.0,3.0,62.0,accept,81.375,7,10
325.0,108.0,3.16,2.0,0.0,62.0,accept,77.25,4,8
325.0,108.0,3.16,2.0,0.0,62.0,accept,75.5,1,8
328.0,109.0,3.26,9.0,2.0,62.0,accept,76.625,8,11
309.0,99.0,3.4,1.0,0.0,62.0,accept,70.875,2,11
316.0,101.0,3.46,0.0,0.0,62.0,accept,79.625,3,11
314.0,108.0,2.99,5.0,3.0,62.0,accept,75.875,6,5
312.0,101.0,2.94,20.0,3.0,62.0,reject,79.875,7,6
312.0,101.0,2.94,20.0,3.0,62.0,reject,79.5,7,7
317.0,110.0,2.45,0.0,0.0,62.0,reject,81.0,6,8
317.0,105.0,3.56,41.0,0.0,62.0,reject,78.125,9,4
318.0,112.0,2.89,0.0,0.0,62.0,reject,70.75,2,10
311.0,85.0,2.8,29.0,2.0,62.0,reject,77.625,5,5
316.0,104.0,2.64,27.0,0.0,62.0,reject,79.0,9,8
316.0,105.0,2.96,24.0,0.0,62.0,reject,80.625,6,7
320.0,108.0,3.32,26.0,0.0,62.0,reject,73.375,7,11
311.0,101.0,2.33,25.0,0.0,62.0,reject,77.375,8,4
326.0,112.0,3.35,21.0,0.0,62.0,reject,75.125,7,12
312.0,87.0,3.52,3.0,0.0,62.0,reject,76.375,9,5
313.0,100.0,3.07,20.0,0.0,62.0,reject,79.5,1,5
326.0,110.0,2.92,0.0,0.0,62.0,reject,74.625,4,10
308.0,102.0,3.28,4.0,0.0,62.0,reject,74.875,2,8
308.0,102.0,3.28,4.0,0.0,62.0,reject,82.75,9,7
317.0,106.0,2.01,0.0,0.0,62.0,reject,80.375,6,8
319.0,97.0,3.24,5.0,0.0,62.0,reject,70.125,4,8
318.0,108.0,2.94,24.0,0.0,62.0,reject,73.875,5,4
314.0,90.0,2.3,42.0,0.0,62.0,reject,80.0,5,10
314.0,101.0,3.27,27.0,0.0,62.0,reject,85.125,6,5
312.0,102.0,2.52,30.0,3.0,62.0,reject,74.875,4,5
315.0,109.0,3.28,1.0,0.0,62.0,reject,77.125,9,12
304.0,107.0,2.92,22.0,0.0,62.0,reject,79.375,4,9
311.0,102.0,2.45,8.0,0.0,62.0,reject,78.75,2,8
307.0,106.0,3.36,0.0,3.0,62.0,reject,72.5,6,6
314.0,112.0,2.92,18.0,0.0,62.0,reject,82.875,7,8
306.0,93.0,3.36,0.0,0.0,62.0,reject,76.75,5,9
315.0,101.0,2.81,2.0,3.0,62.0,reject,76.625,2,8
314.0,75.0,3.36,36.0,0.0,30.0,accept,87.5,6,8
314.0,75.0,3.36,36.0,0.0,30.0,accept,76.875,3,8
310.0,92.0,3.0,28.0,0.0,30.0,accept,81.5,3,4
310.0,94.0,3.2,5.0,0.0,30.0,accept,75.625,8,10
307.0,91.0,3.5,17.0,0.0,30.0,accept,77.5,2,7
312.0,100.0,3.64,0.0,3.0,30.0,accept,70.875,4,12
308.0,90.0,2.4,42.0,0.0,30.0,accept,77.5,5,12
306.0,100.0,3.56,20.0,0.0,30.0,accept,77.625,5,8
306.0,84.0,2.94,0.0,1.0,30.0,accept,70.25,6,8
296.0,65.0,2.67,30.0,0.0,30.0,accept,73.75,3,8
313.0,101.0,3.14,0.0,0.0,30.0,accept,75.5,8,6
304.0,96.0,3.14,0.0,0.0,30.0,accept,75.625,3,5
305.0,98.0,2.7,3.0,2.0,30.0,accept,78.0,8,8
322.0,103.0,3.08,20.0,3.0,30.0,accept,84.125,2,9
324.0,105.0,2.8,0.0,0.0,30.0,accept,83.875,1,12
324.0,105.0,2.8,0.0,0.0,30.0,accept,78.375,1,11
298.0,101.0,3.52,34.0,0.0,30.0,accept,74.75,5,5
304.0,65.0,3.38,20.0,3.0,30.0,accept,77.25,1,8
299.0,87.0,2.75,60.0,0.0,30.0,accept,72.875,3,11
308.0,102.0,2.94,21.0,0.0,30.0,accept,79.75,2,7
289.0,101.0,3.67,16.0,0.0,30.0,accept,74.625,8,9
314.0,102.0,2.8,20.0,0.0,30.0,accept,77.25,7,5
305.0,95.0,3.23,4.0,0.0,30.0,accept,78.75,2,10
298.0,91.0,3.24,31.0,0.0,30.0,accept,67.0,1,9
307.0,89.0,3.02,32.0,3.0,30.0,accept,76.125,9,5
311.0,104.0,2.45,18.0,0.0,30.0,accept,69.375,9,9
307.0,89.0,2.0,15.0,0.0,30.0,accept,74.75,2,5
306.0,92.0,2.49,0.0,0.0,30.0,accept,68.875,8,8
304.0,99.0,2.45,37.0,0.0,30.0,accept,80.875,2,12
290.0,95.0,3.8,36.0,0.0,30.0,accept,76.125,2,6
315.0,98.0,3.39,0.0,0.0,30.0,accept,76.625,8,5
305.0,101.0,3.67,0.0,0.0,30.0,accept,73.25,6,9
310.0,97.0,2.65,2.0,0.0,30.0,accept,80.5,7,9
304.0,90.0,2.2,20.0,3.0,30.0,accept,75.5,4,5
300.0,65.0,2.4,6.0,3.0,30.0,accept,75.5,8,9
309.0,65.0,3.2,12.0,0.0,30.0,accept,75.875,6,11
315.0,111.0,3.34,5.0,0.0,30.0,accept,79.125,9,4
309.0,94.0,3.25,0.0,0.0,30.0,accept,80.0,6,10
306.0,86.0,2.36,36.0,0.0,30.0,accept,75.25,5,11
313.0,75.0,3.49,19.0,2.0,30.0,accept,87.75,3,6
307.0,101.0,3.43,4.0,0.0,30.0,accept,84.0,3,12
308.0,95.0,3.44,31.0,0.0,30.0,accept,70.0,7,5
316.0,98.0,2.88,33.0,1.0,30.0,accept,82.0,3,7
303.0,89.0,3.45,45.0,0.0,30.0,accept,69.375,3,6
313.0,93.0,2.8,23.0,0.0,30.0,accept,73.625,4,9
307.0,119.0,3.21,82.0,0.0,30.0,accept,82.625,2,8
296.0,86.0,3.1,0.0,0.0,30.0,accept,81.625,8,12
302.0,65.0,2.99,0.0,0.0,30.0,accept,80.875,6,5
315.0,104.0,2.18,4.0,1.0,30.0,accept,72.125,1,9
300.0,101.0,2.25,1.0,1.0,30.0,accept,82.875,9,6
323.0,106.0,2.75,39.0,0.0,30.0,accept,75.125,2,10
313.0,97.0,2.85,5.0,0.0,30.0,accept,73.0,2,11
304.0,101.0,3.48,20.0,3.0,30.0,accept,74.75,4,10
305.0,75.0,3.85,12.0,0.0,30.0,accept,77.875,1,5
305.0,107.0,2.75,24.0,0.0,30.0,accept,75.125,9,6
297.0,89.0,3.52,0.0,3.0,30.0,accept,70.625,7,8
297.0,86.0,3.22,24.0,0.0,30.0,accept,75.625,2,5
307.0,100.0,3.76,7.0,1.0,30.0,accept,76.25,6,9
311.0,75.0,3.07,50.0,0.0,30.0,accept,78.375,7,10
306.0,94.0,2.69,48.0,2.0,30.0,accept,76.0,5,5
314.0,99.0,3.36,0.0,0.0,30.0,accept,75.5,6,4
314.0,99.0,3.36,0.0,0.0,30.0,accept,77.0,6,11
301.0,85.0,3.15,20.0,2.0,30.0,accept,70.25,3,11
318.0,110.0,3.5,53.0,3.0,30.0,accept,73.5,4,7
297.0,101.0,2.46,14.0,0.0,30.0,accept,74.375,7,10
304.0,65.0,3.4,41.0,0.0,30.0,accept,77.0,1,4
314.0,115.0,2.55,36.0,3.0,30.0,accept,77.625,8,9
304.0,65.0,3.2,28.0,0.0,30.0,accept,71.125,4,11
308.0,97.0,3.07,68.0,0.0,30.0,accept,74.25,5,11
306.0,94.0,3.58,28.0,0.0,30.0,accept,75.125,6,10
299.0,99.0,3.34,4.0,0.0,30.0,accept,77.625,4,12
301.0,101.0,3.74,12.0,0.0,30.0,accept,70.875,2,7
310.0,75.0,3.81,5.0,0.0,30.0,accept,79.875,8,7
311.0,106.0,3.08,54.0,0.0,30.0,accept,80.375,9,10
305.0,85.0,3.0,30.0,0.0,30.0,accept,78.625,5,9
303.0,94.0,3.39,14.0,0.0,30.0,accept,77.75,6,6
303.0,94.0,3.39,14.0,0.0,30.0,accept,76.125,7,6
295.0,84.0,2.86,21.0,0.0,30.0,accept,77.125,5,7
305.0,65.0,3.02,10.0,0.0,30.0,accept,69.875,8,4
316.0,101.0,3.08,12.0,0.0,30.0,accept,80.125,2,5
311.0,104.0,2.58,1.0,3.0,30.0,accept,79.125,9,4
308.0,98.0,2.1,0.0,0.0,30.0,accept,78.5,8,9
300.0,104.0,2.35,26.0,0.0,30.0,accept,79.5,4,6
308.0,105.0,2.92,1.0,0.0,30.0,accept,70.25,7,7
301.0,87.0,2.68,33.0,0.0,30.0,accept,78.125,3,9
308.0,98.0,2.2,29.0,0.0,30.0,accept,74.5,8,4
295.0,92.0,3.44,24.0,0.0,30.0,accept,76.375,6,10
308.0,101.0,3.4,12.0,0.0,30.0,accept,72.375,2,9
301.0,99.0,2.92,0.0,0.0,30.0,accept,83.25,7,10
303.0,91.0,2.05,0.0,3.0,30.0,accept,77.125,2,9
303.0,91.0,2.05,0.0,3.0,30.0,accept,75.125,5,5
309.0,93.0,2.87,3.0,3.0,30.0,accept,81.0,3,10
319.0,108.0,3.21,21.0,3.0,30.0,accept,81.25,9,7
315.0,101.0,2.81,2.0,3.0,30.0,accept,75.125,2,11
302.0,93.0,2.0,0.0,2.0,30.0,accept,76.375,9,7
302.0,90.0,3.08,15.0,0.0,30.0,accept,77.25,4,12
298.0,92.0,2.65,4.0,0.0,30.0,accept,76.25,2,12
304.0,96.0,2.55,0.0,0.0,30.0,accept,80.0,6,10
304.0,96.0,2.95,17.0,0.0,30.0,accept,70.5,7,11
309.0,94.0,3.23,14.0,0.0,30.0,accept,77.75,9,4
318.0,90.0,1.8,48.0,0.0,30.0,accept,78.0,2,9
315.0,100.0,2.8,24.0,0.0,30.0,accept,79.125,6,4
295.0,92.0,2.23,43.0,0.0,30.0,accept,75.875,9,12
303.0,65.0,3.7,40.0,0.0,30.0,accept,78.75,3,4
301.0,65.0,3.65,14.0,0.0,30.0,accept,81.125,2,7
305.0,93.0,3.27,2.0,3.0,30.0,accept,79.0,8,11
307.0,96.0,2.74,25.0,0.0,30.0,accept,75.0,7,9
308.0,102.0,2.81,0.0,0.0,30.0,accept,80.875,4,9
313.0,102.0,2.55,60.0,0.0,30.0,accept,81.0,7,11
301.0,91.0,3.65,9.0,0.0,30.0,accept,80.25,9,12
310.0,100.0,3.1,36.0,2.0,30.0,accept,70.0,9,9
305.0,102.0,3.69,0.0,0.0,30.0,accept,74.25,9,6
311.0,93.0,2.95,0.0,0.0,30.0,accept,82.875,1,7
318.0,101.0,2.92,12.0,0.0,30.0,accept,76.375,3,6
312.0,110.0,2.8,38.0,0.0,30.0,accept,80.375,5,5
306.0,93.0,3.52,0.0,0.0,30.0,accept,78.875,6,7
308.0,96.0,3.34,5.0,0.0,30.0,accept,79.5,6,6
308.0,102.0,2.72,0.0,0.0,30.0,accept,78.625,5,12
313.0,90.0,3.28,15.0,1.0,30.0,accept,78.5,9,7
313.0,107.0,2.93,60.0,0.0,30.0,accept,78.0,8,8
315.0,106.0,2.37,26.0,3.0,30.0,accept,75.375,3,7
305.0,88.0,3.35,25.0,0.0,30.0,accept,75.5,4,7
316.0,103.0,2.7,16.0,1.0,30.0,accept,74.75,5,7
316.0,98.0,2.88,31.0,0.0,30.0,accept,79.375,5,8
311.0,101.0,3.25,15.0,0.0,30.0,accept,77.125,6,6
312.0,90.0,2.7,0.0,3.0,30.0,accept,69.875,2,12
315.0,107.0,2.3,36.0,0.0,30.0,accept,75.25,4,8
312.0,109.0,2.77,26.0,0.0,30.0,accept,79.25,7,6
308.0,85.0,2.56,36.0,0.0,30.0,accept,80.625,9,10
312.0,100.0,2.76,35.0,0.0,30.0,accept,77.625,3,9
322.0,109.0,3.0,20.0,3.0,30.0,accept,75.25,6,5
319.0,106.0,2.05,38.0,0.0,30.0,accept,71.625,3,10
318.0,108.0,2.35,6.0,2.0,30.0,accept,74.75,7,9
301.0,89.0,2.95,25.0,1.0,30.0,accept,82.0,5,5
326.0,111.0,2.4,3.0,2.0,30.0,accept,81.25,2,6
314.0,75.0,3.1,0.0,0.0,30.0,accept,73.0,1,10
309.0,100.0,2.62,60.0,0.0,30.0,accept,70.375,1,5
309.0,100.0,2.62,60.0,0.0,30.0,accept,80.25,4,4
313.0,95.0,3.2,0.0,0.0,30.0,accept,75.0,7,6
310.0,101.0,2.5,27.0,0.0,30.0,accept,78.375,8,11
300.0,90.0,2.5,45.0,0.0,30.0,accept,71.875,3,10
305.0,88.0,2.97,0.0,0.0,30.0,accept,71.75,9,8
315.0,100.0,2.26,44.0,3.0,30.0,accept,74.5,2,12
304.0,75.0,3.64,21.0,0.0,30.0,accept,74.5,6,10
311.0,96.0,3.08,24.0,3.0,30.0,accept,81.5,1,5
312.0,102.0,2.96,6.0,0.0,30.0,accept,77.875,9,7
325.0,114.0,3.75,9.0,0.0,30.0,accept,77.5,4,8
299.0,101.0,3.06,22.0,0.0,30.0,accept,74.375,4,12
309.0,105.0,3.59,2.0,0.0,30.0,accept,74.0,5,4
305.0,111.0,3.0,1.0,0.0,30.0,accept,75.0,4,5
303.0,65.0,3.0,0.0,0.0,30.0,accept,76.0,7,4
310.0,99.0,3.12,27.0,0.0,30.0,accept,79.125,1,8
304.0,101.0,3.09,6.0,0.0,30.0,accept,74.875,3,6
315.0,99.0,3.08,12.0,0.0,30.0,accept,83.25,2,5
315.0,99.0,3.08,12.0,0.0,30.0,accept,77.625,8,10
302.0,86.0,2.84,0.0,0.0,30.0,accept,78.75,8,4
304.0,99.0,2.52,13.0,0.0,30.0,accept,78.875,4,11
312.0,107.0,3.03,0.0,2.0,30.0,accept,71.25,5,10
295.0,65.0,2.64,24.0,0.0,30.0,accept,73.375,7,8
311.0,96.0,2.9,24.0,0.0,30.0,accept,78.25,3,9
309.0,98.0,2.35,24.0,0.0,30.0,accept,77.375,3,5
303.0,94.0,3.36,13.0,0.0,30.0,accept,80.625,7,5
319.0,112.0,1.9,60.0,0.0,30.0,accept,74.625,8,10
319.0,104.0,2.49,42.0,0.0,30.0,accept,73.0,3,7
310.0,90.0,2.51,57.0,0.0,30.0,accept,72.25,9,4
294.0,86.0,3.6,12.0,0.0,30.0,accept,77.375,1,5
296.0,101.0,2.78,27.0,0.0,30.0,accept,74.875,9,10
331.0,114.0,2.72,8.0,0.0,30.0,accept,76.25,9,6
318.0,103.0,2.15,3.0,0.0,30.0,accept,84.0,1,5
299.0,101.0,2.1,0.0,0.0,30.0,accept,75.375,7,10
299.0,101.0,2.1,0.0,0.0,30.0,accept,75.625,9,7
319.0,75.0,2.65,0.0,0.0,30.0,accept,80.25,4,7
307.0,82.0,1.75,30.0,0.0,30.0,accept,71.875,7,5
304.0,65.0,3.0,30.0,0.0,30.0,accept,75.625,3,11
320.0,107.0,3.03,28.0,0.0,30.0,accept,74.625,2,12
302.0,90.0,2.48,0.0,0.0,30.0,accept,77.625,3,6
299.0,65.0,2.8,16.0,0.0,30.0,accept,70.5,2,10
304.0,65.0,2.8,0.0,0.0,30.0,accept,72.375,1,7
311.0,102.0,3.02,27.0,3.0,30.0,accept,76.375,1,11
307.0,88.0,3.26,12.0,0.0,30.0,accept,74.5,4,9
312.0,96.0,2.86,36.0,0.0,30.0,accept,79.125,8,5
303.0,94.0,2.0,18.0,3.0,30.0,accept,76.125,4,12
308.0,97.0,3.24,57.0,0.0,30.0,accept,76.375,1,11
307.0,101.0,2.81,0.0,0.0,30.0,accept,79.0,5,5
303.0,92.0,3.15,26.0,0.0,30.0,accept,73.75,8,12
292.0,84.0,2.1,3.0,0.0,30.0,reject,72.0,1,6
292.0,84.0,2.1,3.0,0.0,30.0,reject,68.875,3,6
311.0,100.0,3.06,6.0,2.0,30.0,reject,79.125,1,5
294.0,65.0,2.91,20.0,0.0,30.0,reject,76.125,1,4
302.0,101.0,2.75,7.0,0.0,30.0,reject,80.0,3,5
302.0,101.0,2.75,7.0,0.0,30.0,reject,72.25,2,9
298.0,101.0,3.08,0.0,0.0,30.0,reject,77.75,1,10
300.0,101.0,2.72,32.0,0.0,30.0,reject,69.125,8,9
301.0,91.0,2.05,0.0,0.0,30.0,reject,75.0,7,10
306.0,65.0,3.3,0.0,0.0,30.0,reject,83.125,7,9
314.0,114.0,2.37,40.0,0.0,30.0,reject,77.0,5,10
302.0,101.0,2.96,33.0,0.0,30.0,reject,79.625,3,9
303.0,75.0,2.94,8.0,0.0,30.0,reject,82.125,7,4
305.0,104.0,3.17,28.0,2.0,30.0,reject,77.25,5,6
307.0,110.0,3.18,1.0,1.0,30.0,reject,71.875,2,4
302.0,101.0,3.52,22.0,0.0,30.0,reject,78.25,7,8
303.0,65.0,2.8,0.0,0.0,30.0,reject,86.625,7,7
314.0,75.0,2.85,2.0,0.0,30.0,reject,78.375,8,12
304.0,101.0,3.38,2.0,0.0,30.0,reject,77.75,4,5
295.0,65.0,3.05,2.0,0.0,30.0,reject,77.75,9,8
310.0,65.0,3.03,0.0,0.0,30.0,reject,73.125,8,5
305.0,105.0,2.52,6.0,0.0,30.0,reject,80.25,7,4
314.0,95.0,2.51,60.0,0.0,30.0,reject,75.75,7,9
302.0,94.0,3.52,23.0,0.0,30.0,reject,82.375,6,6
299.0,75.0,3.25,2.0,0.0,30.0,reject,78.875,9,12
305.0,65.0,2.38,41.0,0.0,30.0,reject,77.25,2,7
300.0,65.0,2.75,4.0,0.0,30.0,reject,82.125,4,8
313.0,95.0,2.92,10.0,2.0,30.0,reject,71.375,1,8
301.0,114.0,2.05,6.0,0.0,30.0,reject,75.5,8,12
301.0,114.0,2.05,6.0,0.0,30.0,reject,74.875,7,8
299.0,101.0,3.0,35.0,0.0,30.0,reject,82.5,9,5
303.0,83.0,2.44,25.0,0.0,30.0,reject,79.875,7,4
309.0,98.0,3.16,9.0,0.0,30.0,reject,78.625,1,6
312.0,65.0,2.45,32.0,0.0,30.0,reject,75.25,4,7
316.0,93.0,3.02,33.0,3.0,30.0,reject,80.875,6,5
304.0,83.0,1.95,26.0,3.0,30.0,reject,79.25,3,11
300.0,65.0,3.29,17.0,0.0,30.0,reject,75.0,1,4
303.0,65.0,2.95,24.0,0.0,30.0,reject,76.625,4,8
310.0,65.0,2.58,16.0,0.0,30.0,reject,69.5,3,8
307.0,89.0,2.65,13.0,0.0,30.0,reject,81.75,9,5
322.0,110.0,3.28,19.0,0.0,30.0,reject,76.625,6,7
319.0,114.0,3.2,0.0,0.0,30.0,reject,80.0,3,10
295.0,75.0,3.0,1.0,3.0,30.0,reject,82.875,8,7
303.0,101.0,3.6,0.0,0.0,30.0,reject,74.875,5,10
